traffic,cpu,memory,utilization
1491,6,36,0.26905915882040127
1678,11,42,0.0793087879332435
3849,7,44,0.428855524722599
3725,6,32,0.4885260457019295
2603,7,44,0.35271882440205954
3237,3,28,0.8404285263206629
3009,4,4,0.67620909270227
2764,9,38,0.265508391075887
499,3,13,0.11156043484844382
4482,2,48,0.95
4057,12,24,0.2703117649605608
2333,13,18,0.13914025137282224
1639,11,17,0.09001181663875027
336,7,63,0.14496601850560026
1027,6,18,0.17157965044622653
4609,3,16,0.95
519,6,27,0.07982378297125385
4224,15,46,0.2493445624907318
2495,7,3,0.28156700407412427
760,6,18,0.16229280218537934
2723,1,2,0.95
4050,12,31,0.24813993531235568
549,14,33,0.05
479,1,31,0.35567603198244374
1350,9,43,0.11662780234375006
2559,6,5,0.3582979398393073
3098,12,43,0.15679002549635962
4551,2,45,0.95
2401,15,33,0.24415124827872703
826,11,61,0.0627602129473654
1567,1,36,0.95
2828,11,2,0.22392813659076433
3252,12,20,0.172383681556657
3620,2,34,0.95
3454,8,20,0.33582815709092034
515,5,37,0.05
699,7,28,0.05351631316145439
3174,7,14,0.3441607938690566
4274,2,28,0.95
1667,4,47,0.3693451171111212
1194,2,15,0.5266472748475647
3043,7,25,0.29650646820903337
4253,5,36,0.6952205658838277
1547,1,20,0.95
1592,2,62,0.6379031554664634
2771,6,26,0.42483533049707073
1558,14,12,0.1706055566617385
1308,4,10,0.29612186078341196
2312,7,7,0.2753007510360358
1454,15,59,0.05
312,2,37,0.05671108477851931
3994,13,59,0.2160788047949359
4702,12,38,0.36349546860544046
3063,2,30,0.95
2948,12,10,0.2663621790560043
3142,6,34,0.41700106678417903
3134,8,24,0.269562342165164
1832,13,16,0.12845025478016364
3181,1,12,0.95
1370,5,24,0.2713901769418975
4968,1,27,0.95
1629,15,2,0.05
1181,11,31,0.06318262395088434
3631,6,18,0.4251073117734685
1251,7,48,0.1878265825595709
1822,6,47,0.30503661098038104
816,14,42,0.05
4299,13,24,0.3535342497083181
2290,9,37,0.1698953193215484
304,3,42,0.06873856556647644
3929,8,61,0.35505916188082165
3209,3,6,0.8073986606982517
4194,11,36,0.33646717954476413
1432,15,51,0.15439182169786259
2148,12,10,0.1265857712792715
1949,13,5,0.1250745061836964
4942,13,8,0.25433740186580533
1337,7,2,0.13019648242421258
2118,14,17,0.05
617,13,58,0.11439290918451911
1538,5,61,0.1962961819741284
4186,12,26,0.2906167174736135
2152,13,59,0.2171149777104241
4468,1,7,0.95
4617,15,39,0.25133170003333893
2412,11,15,0.19873383514451304
2359,12,55,0.09979409596244715
3249,4,38,0.5857702379605627
881,14,12,0.06409959751092885
2813,13,2,0.18640404644975173
1344,11,53,0.11741563267805805
2516,15,43,0.05
1075,9,2,0.05
3591,15,54,0.20527242058913772
3525,8,62,0.35880601829232084
516,3,37,0.18864669929080896
314,15,9,0.05
4078,2,33,0.95
1235,11,34,0.1500089884501777
3875,9,9,0.38939185478027744
1682,1,15,0.95
4623,9,25,0.444352321537283
832,12,50,0.0791589224603814
2846,7,42,0.39877702482055444
2363,12,30,0.14632339117565143
4608,2,26,0.95
3904,11,7,0.22605747060193052
2527,5,2,0.40217971170323885
331,14,56,0.05
4453,2,24,0.95
502,15,42,0.05904342915814285
4965,5,34,0.7914877271766061
164,7,15,0.05
2337,5,57,0.36455213260623537
1049,2,63,0.5290811596636139
272,11,29,0.05
2775,14,30,0.2714600866503385
1350,5,44,0.2587678569931503
3148,12,41,0.08373886801167507
4105,12,24,0.2601571058754395
737,10,45,0.07370041827717866
1048,14,39,0.059946069439776525
2360,6,50,0.24704288483511117
1794,15,44,0.05
4947,5,11,0.8304656015686028
4857,2,28,0.95
242,6,9,0.07537661637758955
4681,6,45,0.6368146997078588
1560,12,54,0.13792610975160555
3987,2,5,0.95
392,13,22,0.05
1743,13,22,0.1633792795511703
2818,4,31,0.5838096866167654
937,7,14,0.05
1137,1,59,0.9058156836959573
371,1,4,0.3191561954846721
2058,14,21,0.05
2469,11,37,0.05
905,12,41,0.05
3274,11,6,0.28687706114037315
982,6,23,0.05
931,7,59,0.1586350582458284
3271,12,3,0.24090384597893355
2291,5,26,0.3443610934797035
2140,15,41,0.1764711453684908
1694,12,25,0.050013713532062506
1726,10,59,0.11256141196116473
3684,8,6,0.37965790391981075
373,11,17,0.05
689,4,54,0.14590261371100455
2800,3,16,0.8062943487690957
682,7,52,0.05
3733,14,14,0.29606821620844453
2090,4,12,0.3883315882140497
1358,1,17,0.95
2966,11,19,0.2460069733393031
3838,8,26,0.38984194100708375
671,5,48,0.05
644,13,39,0.05
4322,8,41,0.40090022051405694
4928,8,5,0.5987295278300948
4612,12,54,0.3910979999354821
737,5,59,0.12796066827039854
140,8,49,0.05
4982,7,22,0.6460720645631275
4492,13,12,0.34696938209800526
1720,3,59,0.5008730733407817
3772,15,53,0.27895323729175336
4237,4,60,0.9003438439012754
4228,11,35,0.32681266116352514
1399,12,31,0.11071921414865575
4811,13,55,0.27862573929473583
259,7,5,0.06928553730159065
2052,4,15,0.4157442967948126
1831,6,12,0.2688245282197933
2546,12,5,0.16148502798810854
3262,2,27,0.95
1832,12,4,0.1385407534865696
680,2,57,0.3322649689128048
319,3,55,0.05979165489953683
4574,10,58,0.3504503644365432
1849,7,38,0.254256628356474
1570,3,39,0.5199633286589938
4428,12,42,0.2930159695400447
1494,3,5,0.44523603782265064
1021,13,27,0.05
2873,14,40,0.14642197411965135
4562,4,46,0.95
4676,15,43,0.27493993986095533
3534,10,45,0.30619929988584105
3682,6,43,0.49915585906036175
1218,1,12,0.9421938982816311
1965,6,12,0.20836381081043165
4411,8,55,0.5246668309139907
824,12,39,0.05
811,15,39,0.05
1925,15,63,0.11622826397730708
4026,8,21,0.5350367300716409
490,6,27,0.054550722270327374
1170,6,39,0.21249231697907509
4587,13,13,0.24498437327413275
2865,3,56,0.7701600019368244
4580,14,30,0.29653422433861676
2528,2,15,0.95
4594,7,51,0.566227574133231
2247,8,60,0.23587548777110331
3672,10,26,0.3020158604929956
4578,13,56,0.3567572671919724
2854,14,52,0.2445994527902338
3363,6,43,0.4618061152604696
3925,5,43,0.6517898851837736
3516,4,40,0.7185239161559606
2157,1,27,0.95
2411,9,11,0.2615732636305932
2979,11,15,0.2170808571271318
3742,10,6,0.3225664784877673
2709,4,58,0.5848190792868363
1530,2,23,0.47988730820111447
2013,4,12,0.3877263156213569
857,13,30,0.05917800588642984
2234,11,8,0.20598862444636828
2012,5,53,0.4127343074297383
1839,2,19,0.7670324903208745
3317,7,32,0.320802820077879
4856,3,44,0.95
1234,14,21,0.06784824608626576
3812,15,58,0.31176388096098867
864,8,36,0.15135982604263315
2825,4,8,0.524347480894901
3468,12,62,0.20808311231258336
3597,11,31,0.3464423510537774
1772,5,5,0.3005668691163379
3505,3,52,0.95
682,13,31,0.05
4866,11,31,0.4586578241577767
4733,5,31,0.7960989460872995
1921,9,54,0.2181609140652804
1285,11,19,0.05
4625,13,44,0.23564004700851618
1737,14,47,0.20705082531243682
2280,2,11,0.8923923593228161
288,7,15,0.06511726384493646
1846,15,37,0.14903240692219064
3926,15,24,0.23250259077763566
2720,10,13,0.275641191693942
4045,8,13,0.3297187613856199
2426,3,35,0.7347349143314794
1284,11,27,0.05
2893,4,7,0.645800217013422
3046,13,38,0.3302102492443191
2600,11,52,0.2602121921029462
269,10,54,0.05
2845,2,16,0.95
1180,15,43,0.06476662323682922
1363,10,40,0.059747470936915036
4964,13,20,0.3090717463772977
4553,9,41,0.34830298087065753
2348,3,48,0.6089103407609666
4008,15,24,0.2677275436231095
1425,9,37,0.17230933324494382
3277,13,14,0.23066030113412722
3973,7,32,0.4814135441766687
2248,6,62,0.22482624186003358
1788,11,38,0.1161933362395543
3085,12,27,0.21054454586012222
2176,11,44,0.08552468044827666
1629,3,49,0.38265432886532474
1561,11,53,0.16648421114768447
1502,7,19,0.19485255845999686
172,15,61,0.05
4449,11,48,0.40549274129706603
4134,14,58,0.2953554707390209
4711,3,34,0.95
2896,13,41,0.12240964478868926
4616,11,33,0.42948456908565424
2593,6,5,0.4441587748618191
4331,8,42,0.5094543952295777
3676,5,20,0.6685020605593951
132,11,8,0.05
2794,11,48,0.21698058954545885
4473,13,36,0.35480646539053745
4945,3,27,0.95
3698,6,45,0.47203408526847573
2492,15,24,0.0919728952889424
4212,8,35,0.4935442788909877
2971,10,52,0.35315332289596457
2777,3,57,0.7982904288920045
1501,12,8,0.21531766415450626
917,13,12,0.05
1760,14,52,0.05
4662,11,9,0.32764458262661894
4823,11,14,0.2658883861640634
2538,5,33,0.41210746534186643
3083,9,42,0.3444373517323436
1310,14,35,0.05
699,14,19,0.0877514487983319
1946,10,16,0.10075405873303472
1955,15,56,0.06780787680850808
1987,15,44,0.10369064405213575
779,10,25,0.061972186966545745
3352,3,48,0.95
1935,13,22,0.11428027437437427
4130,12,19,0.321382686165424
2277,11,15,0.22554559822292586
248,2,59,0.10938895733999075
1595,11,54,0.22986522528726872
1844,13,20,0.08725983691293718
1746,14,14,0.06341770710447162
3095,8,58,0.283267062211442
1772,14,17,0.21695455453137008
2039,14,3,0.1633734276296231
757,14,58,0.10476283412888243
3767,7,35,0.48307267773870893
1153,12,50,0.07542408199208078
4171,9,27,0.3937580110730087
676,15,55,0.05
3195,4,60,0.7697316224420073
3131,3,23,0.8648224443866328
4918,10,21,0.36649530589241835
4879,5,30,0.7400940819409445
4937,11,19,0.46032401152784447
3072,1,30,0.95
4048,5,43,0.6998207785584415
2145,13,45,0.05
4036,13,28,0.27858563929524494
3048,3,36,0.8336275204090241
1727,1,30,0.95
1588,3,7,0.5110571103550997
4245,5,53,0.640488244282131
4298,5,38,0.6438623480961589
4563,15,60,0.17034063198078836
1035,10,26,0.05
3663,12,22,0.18479089404989535
3729,8,59,0.4338672751580657
1814,11,32,0.09202485137666655
1902,1,60,0.95
1520,7,41,0.14884655571867966
3691,5,51,0.6645081870159182
3620,3,17,0.95
3411,4,61,0.7131845872988193
2405,3,15,0.74821057866899
2095,8,7,0.19004413088377392
2067,4,12,0.41297615006514865
3814,3,28,0.95
4135,2,39,0.95
4585,3,6,0.95
4968,7,16,0.6489494506657438
3558,6,39,0.46354560936969014
493,10,63,0.0737514322013525
4878,12,54,0.30011825678177734
3830,13,17,0.31254830816375484
4465,5,19,0.7957137532990325
4344,8,54,0.5043873659511237
127,11,34,0.05
3591,1,36,0.95
4361,3,63,0.95
1273,2,56,0.5331064950222137
438,2,53,0.2402573033027184
1168,12,25,0.12112405264343981
941,11,36,0.05
4384,12,8,0.45812611138087717
4846,1,15,0.95
393,5,51,0.05
1957,5,31,0.2969598690900207
1422,3,25,0.3431574975319703
1747,12,16,0.11458200691094689
4998,12,14,0.4259736169878503
3720,9,20,0.36696983740125955
4626,12,30,0.40411357231639333
3194,6,23,0.5227453202620971
3591,14,3,0.2824192899463696
3595,10,40,0.38410536097063824
4682,14,14,0.2784467181603376
3901,6,37,0.5504735855610186
188,10,39,0.05
4466,6,19,0.6498242357914568
2056,14,52,0.13435929219612155
999,2,16,0.5161932546298066
3577,11,36,0.25317948281039426
1844,15,53,0.05098851019659856
4473,10,18,0.3001914022556537
2353,10,49,0.2653228254775312
3761,8,14,0.40079066358010973
3060,6,23,0.40997153443451667
1733,13,60,0.12286989631728265
961,15,55,0.05
4801,14,53,0.22024740112977553
1113,3,41,0.3956600178562796
3399,10,22,0.29295938951601574
1606,9,27,0.16939012621405225
3305,2,47,0.95
4903,7,5,0.5521065844306374
1077,3,8,0.2675571540600275
3561,15,11,0.14615483566377188
1917,12,16,0.1901189237247144
3784,15,27,0.2340554779452138
4158,6,17,0.5507367960368276
2734,5,41,0.49257718326076055
4915,13,35,0.2744668809113414
3766,6,62,0.574153362028243
1048,8,18,0.0672409505245945
573,14,39,0.05
667,3,17,0.1513626452708969
3532,2,35,0.95
4123,8,60,0.5017725898122117
2358,1,57,0.95
3244,2,30,0.95
4410,10,54,0.3437239509273006
2082,1,19,0.95
1196,5,12,0.16428943313914468
3670,8,13,0.42677911916327976
3490,2,38,0.95
2772,4,3,0.5824589982164845
3746,4,55,0.7928419215648885
2519,11,57,0.26831752081974114
4379,11,19,0.3293902971165942
3448,7,55,0.5008464585575071
773,1,39,0.6875374361095318
2902,9,34,0.3117759098316981
2469,3,10,0.6551472508247242
4630,6,16,0.5833200248515594
1166,10,29,0.10175913721905216
787,14,9,0.05
168,5,61,0.05
2203,4,47,0.43563237794378845
519,9,37,0.05
4098,11,40,0.35926780124697794
2697,12,53,0.13079953491322657
4438,14,9,0.1819139977799883
2224,9,43,0.1785630474099969
3992,1,51,0.95
539,7,51,0.05
1386,10,20,0.15647954602602157
1308,9,63,0.15282502933014513
1178,5,5,0.2121340520862706
2663,1,28,0.95
3723,8,14,0.40947832828563946
1353,5,39,0.10498785636471988
3457,6,22,0.47458395183532
3309,7,27,0.4524696353570644
3649,10,46,0.27273938739975767
714,7,59,0.10141216640282803
3178,13,24,0.11266003313736964
2823,14,55,0.20498378577242626
3590,12,31,0.23396349099938257
3643,7,32,0.4177142876457758
4615,15,32,0.23940962735911164
2000,1,17,0.95
4471,7,53,0.5103085535199484
1812,11,60,0.14331440922004252
2429,3,43,0.6129441982868484
3719,5,42,0.598693257692046
1294,10,8,0.1225019933386995
1478,5,18,0.23765274793299654
1412,8,25,0.16438571584920478
3015,7,21,0.38966082521883055
849,7,40,0.13167233534244016
400,6,28,0.08934031784241508
4795,7,3,0.4695359872110302
4082,14,61,0.18440564988801614
4724,7,52,0.653126595194443
3937,15,2,0.2673647276237519
377,5,35,0.05
4858,5,28,0.8391713067229368
2658,4,38,0.5239316711452291
4017,14,51,0.2715228948166306
2261,4,62,0.4230503409143368
4775,5,7,0.8151656403191311
1489,10,39,0.11447694166844147
790,9,55,0.11037954708350942
4832,14,61,0.4046761860803837
3568,11,28,0.2742943903445279
1948,12,49,0.05
3916,6,17,0.5540461033645583
1039,8,63,0.1035951447290535
3282,9,36,0.1848633309021182
3409,12,28,0.19833839510393966
2150,14,36,0.16472029583675127
1846,4,59,0.4362889999760251
2551,12,56,0.22972049713749565
124,13,62,0.08949097901912952
2656,7,62,0.30175616280992906
160,5,37,0.05
222,4,39,0.05
2202,12,29,0.1527239563823033
1286,7,57,0.12318575640429004
1830,3,4,0.4651818540391944
4741,1,58,0.95
4189,7,42,0.47946766384849493
2572,9,32,0.19688241647885246
3065,2,4,0.95
2377,7,39,0.37028810506158394
4187,10,54,0.3476592654466204
3064,2,53,0.95
1410,13,25,0.13072130091899734
254,13,27,0.05
2312,3,42,0.6663953353296781
3353,13,48,0.2490072273211199
1362,10,29,0.06471505057064184
1462,14,10,0.07439177824623541
1037,12,38,0.05
611,10,54,0.05
286,3,28,0.05
1945,12,49,0.15248037465526323
1802,13,4,0.06172288247337322
490,4,42,0.10859597593618754
754,6,50,0.0904524116652291
4371,3,29,0.95
2921,13,33,0.22481846727516835
863,9,36,0.16481870060159187
3500,2,8,0.95
4906,7,8,0.6109206463703057
3367,6,22,0.5673331727335285
1185,14,33,0.11878913209042308
2029,15,39,0.1424896454138012
4476,2,21,0.95
2063,11,9,0.21823121578698018
1885,3,5,0.6065434523141626
2374,6,27,0.36254168980114276
2786,10,16,0.27869141859535673
3068,4,7,0.6915320052015236
4672,1,49,0.95
815,1,33,0.7194429642832134
342,3,6,0.05
4015,8,45,0.5428783362993345
1623,11,47,0.1714083410251323
937,4,59,0.2411474870614267
3423,11,7,0.2774596180003529
3053,1,4,0.95
1445,8,30,0.05
2523,10,20,0.23540600839621065
2128,6,11,0.29348379422094373
1532,1,8,0.95
339,12,46,0.05
238,10,2,0.05
3293,10,2,0.261442861315981
519,6,18,0.05
403,1,23,0.28289999941072086
2262,15,37,0.06333739058303148
2126,10,15,0.20153856640426918
4202,10,7,0.38102864371492945
2326,3,31,0.49838169688860934
1268,2,47,0.5180086356070522
515,4,48,0.09597319850798564
2813,2,34,0.95
249,11,21,0.05
2544,13,17,0.19763059926936286
938,5,5,0.13920111122196077
1796,4,35,0.33879668944977165
4439,6,2,0.5306289223650017
2010,14,14,0.11410037978915065
1521,15,49,0.05
3101,7,9,0.3338727315511302
1420,12,23,0.05
4135,2,5,0.95
1623,2,35,0.6121637836519881
3978,8,61,0.3712530555628185
652,13,46,0.06936554485092819
3856,13,38,0.3041452272625909
3771,9,58,0.31261218406534175
581,5,24,0.1729376566820049
699,7,21,0.06890773327373485
1264,13,54,0.13910227002197917
4778,12,25,0.33397790740312283
4332,9,28,0.33520319396728826
1103,14,14,0.05
2082,1,6,0.95
1734,8,17,0.23318683095714632
3097,10,61,0.2854888487583487
786,10,39,0.12871898012546606
3514,9,49,0.2902891493278833
1859,9,30,0.0926087564131224
2580,10,27,0.24507498818581724
1437,7,23,0.1934714551875876
214,12,25,0.05
4057,12,14,0.2564275049211493
668,12,44,0.05
1653,12,22,0.07675268099123315
2789,10,2,0.24949650087946154
4690,15,5,0.292315770450473
3440,3,4,0.95
3088,13,51,0.19833929746967258
3251,13,24,0.2250310066869479
3627,5,17,0.5217265854117071
3115,13,46,0.20509998923293
921,2,14,0.4142038645570566
3674,11,40,0.2380282905303645
3887,10,32,0.39466146126516044
1708,3,25,0.4342953259714295
659,10,48,0.06790350852936637
4163,7,59,0.5044328522968525
4535,1,16,0.95
711,3,6,0.1896579240765451
2263,5,50,0.3799470640242192
1981,11,23,0.15492829900817184
4269,14,23,0.1768729278556549
3963,4,12,0.8431695516028094
3808,3,25,0.95
1809,6,46,0.29526821905975553
1861,12,11,0.1671091800341601
1792,6,48,0.19983747588185888
1345,4,35,0.31444251622298436
225,9,12,0.05
4852,11,58,0.35841895147643343
1299,6,44,0.1238741036699341
2811,15,30,0.20510731184999495
3546,9,23,0.33331480276145276
1090,13,34,0.05
3165,11,58,0.22261499695379872
1621,10,9,0.06291267895444094
4828,10,59,0.37438429797686984
2598,2,50,0.95
2665,15,33,0.18064916407169024
4890,6,41,0.7242359309143392
2697,14,46,0.08938273752461617
215,4,24,0.05
1131,2,6,0.4514035229808392
1341,5,32,0.15941942427159794
1842,14,30,0.09549013866128418
3738,15,7,0.2509732821310777
4499,3,53,0.95
4190,6,26,0.6247871948745142
2075,11,26,0.08844711183945511
4283,15,62,0.3169717984679872
4503,14,32,0.26638419195674207
4997,8,59,0.48271440674007965
263,4,15,0.08613186592592614
3410,12,18,0.3607526057354529
3488,4,17,0.794316287117701
1095,5,29,0.1793882212922552
1977,6,10,0.33915258685305255
1923,11,52,0.25955774738540227
2395,7,61,0.266301182422295
3364,6,3,0.47540302123186695
1448,7,5,0.13137823229200166
1903,9,21,0.1568611307738495
2351,4,42,0.475859004442085
3000,10,37,0.22794717483734117
1693,15,38,0.15291143186153794
532,1,7,0.3493204385659019
3917,15,53,0.2188921200658892
1170,9,2,0.10544061009351532
4700,7,46,0.5359688371156759
214,4,51,0.08580597933927256
1539,10,4,0.1681848777779249
1890,8,53,0.1992006359787243
1094,12,38,0.09163263023047592
4418,7,46,0.523482555303056
4831,12,43,0.3666482715170232
4867,2,59,0.95
1057,1,4,0.9341496021408121
195,9,44,0.1298817063079877
2254,7,34,0.31040187365679006
731,14,60,0.05
3784,10,60,0.34751350398077935
1801,1,16,0.95
797,13,57,0.11669173845220379
131,4,57,0.05
4974,15,62,0.21005810941458497
648,5,5,0.1249120845865117
2348,5,16,0.3774872557848323
1993,14,8,0.13983769347038696
2934,14,48,0.19220279180809596
1803,14,5,0.1254180398194733
1256,5,63,0.22804598220352623
443,11,4,0.07718673635816276
4172,3,24,0.95
3562,5,15,0.5874883788298694
2348,4,7,0.47644654155677313
1044,15,34,0.05
3980,5,10,0.6498164633564741
2150,7,13,0.29899852770752905
3385,5,51,0.630718061677516
2955,14,62,0.21573449115412452
1430,15,36,0.09494974176468415
2103,14,54,0.1299255704094436
3715,14,32,0.23315286211775824
1887,8,52,0.20912536610842355
2346,8,4,0.21486482234054438
3772,3,57,0.95
2255,5,47,0.3803324181744479
3579,12,37,0.2060401629859813
3120,4,14,0.6106446213550253
151,14,14,0.05
2259,14,59,0.1938552571915208
4490,5,35,0.8231378082159796
3751,8,22,0.3909031147259067
4015,4,35,0.8396264752378865
2212,5,43,0.4048559291377144
2721,7,44,0.27922440078114197
4660,3,29,0.95
4829,13,57,0.40879727662408305
1454,6,48,0.198920193435929
3854,9,36,0.35166784403533424
309,11,15,0.05
337,4,19,0.058467192965597777
435,4,20,0.11205252684897941
3938,6,20,0.5623138694275412
1676,6,34,0.1306119970066738
599,3,52,0.1954797783504628
1664,14,36,0.050926831339174
890,1,21,0.7751751496068255
3640,3,30,0.95
3222,8,9,0.34268752056332036
1235,8,26,0.13941367665858329
4044,6,18,0.5347119325018977
2448,7,2,0.26174463403173853
4424,2,39,0.95
249,9,50,0.05
3306,3,61,0.8654283667714052
3628,2,54,0.95
1724,5,31,0.30907955475179894
2674,1,29,0.95
4528,5,34,0.7655162003178847
4369,10,14,0.3698855331519632
3384,4,25,0.735535139935472
2208,12,45,0.19523516034675248
4047,6,38,0.588236599604897
2363,12,23,0.20890422539509695
1712,5,53,0.3664726586602458
3915,9,14,0.3856725817547268
4819,5,41,0.8003741247157237
677,13,13,0.05
522,8,58,0.05
2863,12,42,0.21749479428485877
1329,13,50,0.07242444140942525
3276,2,47,0.95
853,3,8,0.2655307543077746
4942,3,37,0.95
787,3,30,0.23539990807260117
822,6,30,0.09452653994955315
846,7,27,0.19946071161780082
4437,7,28,0.5242182637520894
2812,12,25,0.24113858249635547
807,7,32,0.08507768880996623
534,12,8,0.05
4976,3,18,0.95
583,1,50,0.6104677564393114
3618,6,34,0.5514821474842632
1633,3,35,0.44873557099485434
269,13,59,0.05
1120,15,19,0.05
947,3,42,0.2977329648102244
795,15,6,0.1412615727263652
3446,3,2,0.9307998455213982
4113,15,8,0.24214651078753704
131,9,59,0.05
276,12,35,0.05
3064,15,4,0.14892668542092483
2212,4,37,0.46975818488850524
3986,5,36,0.6326109540258896
1602,3,52,0.4966039104584415
2415,10,58,0.19305735637365506
2744,13,13,0.169688141897785
165,15,16,0.05
4328,12,5,0.25961456799992005
2028,1,57,0.95
684,15,34,0.05
1848,12,17,0.07712511818221271
2304,4,30,0.5224172691335481
3730,15,7,0.2792255136186106
1992,1,50,0.95
2529,11,38,0.1466767641740759
3193,11,24,0.20060836283173333
1073,7,14,0.13879008949900687
4124,7,45,0.4963128962846742
2742,15,2,0.07482328246115938
1542,4,58,0.21634746888240897
4429,15,13,0.25091777319234376
1577,5,28,0.2995419877949976
870,10,26,0.13271307708326432
405,7,23,0.05
101,13,63,0.06355482649625684
370,6,35,0.05
4616,13,19,0.23773732157023245
3314,4,42,0.7813174886951715
963,4,17,0.11989692769614817
2839,2,30,0.95
3014,10,31,0.21921112952407393
206,2,31,0.10522919763423376
3268,12,21,0.2748585672009184
4744,4,48,0.8979864879532977
2699,5,23,0.4187403641472008
2335,4,62,0.5343462808123843
2899,14,43,0.13010751305696827
1611,3,35,0.37047442316088885
118,11,5,0.05
958,2,51,0.36939677830457834
1516,4,32,0.35555170179258466
3132,14,52,0.19041467111104843
4605,11,51,0.3127628713270725
1526,5,15,0.30300219266971806
2631,1,9,0.95
4819,15,38,0.1991630599333355
4851,13,6,0.27810376269388976
4963,1,9,0.95
4138,6,12,0.6738403323350715
4213,5,57,0.693638008091732
2331,11,30,0.11273806836580834
2552,4,56,0.5244603512062946
2946,1,22,0.95
3302,12,40,0.2256930897650034
1916,14,14,0.16851881963608129
1880,7,50,0.2618164702512834
4203,15,20,0.2677574457078825
804,4,4,0.20154747464991052
1441,3,35,0.4643775452710127
3562,14,39,0.26599209136875906
3690,7,20,0.3846090534752151
1259,2,33,0.47058981323641885
4726,10,48,0.4235178179793925
3822,1,37,0.95
3538,11,52,0.21267454669629487
3660,4,40,0.8069733036556445
3182,13,53,0.1828380741300788
1815,8,54,0.22506281362848185
2343,13,15,0.18029877221941992
1860,6,8,0.2598480049047905
4107,9,21,0.42389753379093387
1896,1,33,0.95
2775,1,47,0.95
3336,11,55,0.18361432918534779
143,5,58,0.05
588,6,32,0.05
4376,8,23,0.43939479804975456
3248,3,6,0.8518520368543996
4823,6,32,0.620340534536947
1056,3,16,0.2957370486174985
2214,8,45,0.31118164220240857
1215,12,63,0.10117452230516757
1881,11,62,0.15554865836714316
2926,11,18,0.15059715427074594
750,4,57,0.2417751966637297
1976,2,54,0.8338531211608514
440,12,38,0.08612904400856633
3050,9,20,0.2606081720857861
3475,15,11,0.22622557221059064
2545,10,45,0.14141398286408408
2850,15,35,0.17445510193784464
2244,13,50,0.1805499782501733
1454,8,26,0.2352468335373845
3376,15,38,0.28935530177344804
548,6,59,0.11709194409414173
4272,3,29,0.95
4744,2,16,0.95
897,13,21,0.05
3596,4,56,0.8100242490495495
2282,4,14,0.4748457519769876
3426,1,21,0.95
745,15,44,0.14282978119357834
819,9,32,0.0701366348175524
1622,10,19,0.0844355679238652
1169,8,42,0.14824738015628894
4843,7,49,0.5313702741474897
4987,6,57,0.6543258736902088
4774,3,29,0.95
3175,4,48,0.7727134049745155
3907,2,5,0.95
3461,7,25,0.4433579896282987
2256,2,45,0.9285198956196696
4655,14,46,0.28540062951032696
2413,15,10,0.2035250474620064
3605,10,48,0.33790629172804865
4239,1,51,0.95
732,6,53,0.08865420423154453
2299,4,33,0.5551985320592299
3163,15,60,0.2636710319791559
3010,8,33,0.3180672031302847
722,1,55,0.6460224241086573
460,9,40,0.09774227640702995
2467,6,22,0.3067344698418341
309,14,59,0.05
3567,2,45,0.95
1030,8,43,0.12198194320534231
4684,5,62,0.7500306458329339
4043,5,40,0.6441891622285181
4796,5,47,0.8394341040277365
4969,7,28,0.5451007176834538
977,7,48,0.09818139150935988
4895,10,37,0.36670270389284987
2599,11,9,0.22340400718983122
2623,7,20,0.3705017432279907
4451,12,30,0.184322871588469
491,10,20,0.05
4002,2,6,0.95
2421,8,23,0.2968298732445663
4081,1,36,0.95
238,13,11,0.05236160474415037
202,14,16,0.08544165019777385
583,2,3,0.24777676999394196
4419,11,54,0.35469350266433963
4173,7,43,0.49426686367851175
1948,4,23,0.3285088427308465
1984,11,49,0.12605129390506128
3305,10,36,0.32222620889232856
2261,10,40,0.2304589426717657
1564,9,20,0.17975729308885346
743,11,48,0.05
3536,9,13,0.36066810452754644
4653,14,62,0.279787540117777
710,3,35,0.11176869648320056
4402,13,63,0.23796228049204488
1643,14,46,0.06629943493260346
3639,13,59,0.1701402202270815
1566,3,21,0.4306477836453519
1016,9,52,0.13127028052526454
1281,13,8,0.17397729603285017
2246,10,25,0.15536496412957232
2372,15,4,0.10092894120249658
951,12,7,0.11218590869443505
4636,8,34,0.4506068080188972
819,1,54,0.738575942362519
4780,6,35,0.665125852719293
2114,7,34,0.23545199367074005
3572,14,30,0.2012577236131475
3742,11,24,0.37098237021490227
3970,14,59,0.23317700207878972
163,8,5,0.05
4963,12,6,0.4364491597095291
659,12,35,0.08512525541269601
1833,2,17,0.7747586893250963
769,14,41,0.05
3994,1,48,0.95
1642,4,44,0.33831027467129987
1371,1,62,0.95
2515,2,43,0.95
2891,3,63,0.751441891002337
4813,4,4,0.95
3154,12,56,0.26079370227888937
2558,12,44,0.2160323439253115
3165,6,50,0.47768875756517276
1263,8,43,0.0984341118590838
4659,9,50,0.5174444283057646
2849,15,15,0.17166102107355627
2048,4,56,0.3283372444765065
159,1,34,0.16067455254505753
3202,14,29,0.14983874941779957
432,5,58,0.05986529798512427
4271,5,42,0.7250340828748992
289,9,57,0.05
3660,6,57,0.5615409135661167
395,5,16,0.07574352553779502
2648,10,5,0.2870009241453508
276,10,21,0.05
899,5,54,0.20362035239440487
905,8,26,0.05
1842,11,36,0.07448974579320367
314,1,53,0.286505630279904
1979,5,59,0.26906538348626785
2800,1,54,0.95
